"MOD_NAME","ITM_NAME","PAG_NAME","DSCR","ITM_TYPE","FLD_LEN","DECML","ITM_REQUIRED","ITM_UNIQUE"
"OTHFEATPD","","OTHFEATPD","Other Clinical Features",NULL,NULL,NULL,NULL,NULL
"OTHFEATPD","CNO","OTHFEATPD","Site Number","NUMBER","12","0","True","False"
"OTHFEATPD","EVENT_ID","OTHFEATPD","Visit ID","CHAR","3",NULL,"True","False"
"OTHFEATPD","FEATACTTRM","OTHFEATPD","Prominent action tremor","NUMBER","12","0","False","False"
"OTHFEATPD","FEATALCREP","OTHFEATPD","Definite response to alcohol","NUMBER","12","0","False","False"
"OTHFEATPD","FEATALNLMB","OTHFEATPD","Alien limb phenomenon","NUMBER","12","0","False","False"
"OTHFEATPD","FEATANTCOL","OTHFEATPD","Disproportionate anterocollis","NUMBER","12","0","False","False"
"OTHFEATPD","FEATANXITY","OTHFEATPD","Anxiety","NUMBER","12","0","False","False"
"OTHFEATPD","FEATAPATHY","OTHFEATPD","Apathy","NUMBER","12","0","False","False"
"OTHFEATPD","FEATBWLDYS","OTHFEATPD","bowel dysfunction","NUMBER","12","0","False","False"
"OTHFEATPD","FEATCLRLEV","OTHFEATPD","Clear and dramatic response to levodopa","NUMBER","12","0","False","False"
"OTHFEATPD","FEATCOGFLC","OTHFEATPD","Cognitive fluctuations","NUMBER","12","0","False","False"
"OTHFEATPD","FEATCRTSNS","OTHFEATPD","Unequivocal cortical sensory loss (i.e., graphesthesia, stereognosis with intact primary sensory modalities)","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDCRARM","OTHFEATPD","Decreased arm swing","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDELHAL","OTHFEATPD","Systematized delusions or visual hallucinations unrelated to medications","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDEPRES","OTHFEATPD","Depression","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDIMOLF","OTHFEATPD","Diminished olfaction","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDYSART","OTHFEATPD","Dysarthria","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDYSKIN","OTHFEATPD","Dyskinesia","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDYSPHG","OTHFEATPD","Dysphagia","NUMBER","12","0","False","False"
"OTHFEATPD","FEATDYSTNA","OTHFEATPD","Dystonia","NUMBER","12","0","False","False"
"OTHFEATPD","FEATGZEPAL","OTHFEATPD","Supranuclear gaze palsy","NUMBER","12","0","False","False"
"OTHFEATPD","FEATINSPST","OTHFEATPD","Inspiratory stridor","NUMBER","12","0","False","False"
"OTHFEATPD","FEATLMBAPX","OTHFEATPD","Limb ideomotor apraxia","NUMBER","12","0","False","False"
"OTHFEATPD","FEATMCRGRA","OTHFEATPD","Micrographia","NUMBER","12","0","False","False"
"OTHFEATPD","FEATMTRFLC","OTHFEATPD","Motor fluctuations","NUMBER","12","0","False","False"
"OTHFEATPD","FEATMYCLNS","OTHFEATPD","Myoclonous","NUMBER","12","0","False","False"
"OTHFEATPD","FEATNEURSS","OTHFEATPD","Neuroleptic super-sensitivity","NUMBER","12","0","False","False"
"OTHFEATPD","FEATNOLEVO","OTHFEATPD","Little or no response to levodopa","NUMBER","12","0","False","False"
"OTHFEATPD","FEATPOSHYP","OTHFEATPD","postural hypotension","NUMBER","12","0","False","False"
"OTHFEATPD","FEATPST3YR","OTHFEATPD","Postural instability or gait freezing in the first 3 years","NUMBER","12","0","False","False"
"OTHFEATPD","FEATPYRTCT","OTHFEATPD","Otherwise unexplained pyramidal tract signs","NUMBER","12","0","False","False"
"OTHFEATPD","FEATSBDERM","OTHFEATPD","Seborrheic dermatitis","NUMBER","12","0","False","False"
"OTHFEATPD","FEATSEXDYS","OTHFEATPD","sexual dysfunction","NUMBER","12","0","False","False"
"OTHFEATPD","FEATSHGAIT","OTHFEATPD","Shuffling gait","NUMBER","12","0","False","False"
"OTHFEATPD","FEATSTPPOS","OTHFEATPD","Stooped posture","NUMBER","12","0","False","False"
"OTHFEATPD","FEATSUGRBD","OTHFEATPD","Dream enactment suggestive of REM sleep behavior disorder","NUMBER","12","0","False","False"
"OTHFEATPD","FEATURNDYS","OTHFEATPD","urinary dysfunction","NUMBER","12","0","False","False"
"OTHFEATPD","FEATWDGAIT","OTHFEATPD","Wide based gait / cerebellar features","NUMBER","12","0","False","False"
"OTHFEATPD","INFODT","OTHFEATPD","Assessment Date","DATE",NULL,NULL,"True","False"
"OTHFEATPD","LAST_UPDATE","OTHFEATPD","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"OTHFEATPD","ORIG_ENTRY","OTHFEATPD","Date of original data entry","DATE",NULL,NULL,"True","False"
"OTHFEATPD","PAG_NAME","OTHFEATPD","Page Name","CHAR","12",NULL,"True","False"
"OTHFEATPD","PATNO","OTHFEATPD","Participant ID","NUMBER","18","0","True","False"
"OTHFEATPD","QUERY","OTHFEATPD","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"OTHFEATPD","REC_ID","OTHFEATPD","Record ID","CHAR","36",NULL,"True","True"
"PATH_RESULTS","AD SEVERITY SCORE","","AD SEVERITY SCORE","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","AGE AT DEATH","","AGE AT DEATH","NUMBER","3","0",NULL,NULL
"PATH_RESULTS","ARTAG LOCATION ","","ARTAG LOCATION ","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","ARTAG REGION ","","ARTAG REGION ","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","ARTAG SEVERITY","","ARTAG SEVERITY","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","ARTERIOLOSCLEROSIS","","ARTERIOLOSCLEROSIS","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","ATHEROSCLEROSIS, EXTENT","","ATHEROSCLEROSIS, EXTENT","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","ATHEROSCLEROSIS, MAX OCC ","","ATHEROSCLEROSIS, MAX OCC ","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","BRAAK FOR LB ","","BRAAK FOR LB ","NUMBER","2","0",NULL,NULL
"PATH_RESULTS","BRAIN WEIGHT ","","BRAIN WEIGHT IN GRAMS","NUMBER","2","0",NULL,NULL
"PATH_RESULTS","CAA","","CAA","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","CEREBRAL CORTICAL ATROPHY","","CEREBRAL CORTICAL ATROPHY","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","DATE SLIDES RECEIVED","","DATE SLIDES RECEIVED","DATE","8",NULL,NULL,NULL
"PATH_RESULTS","GCI","","GCI","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","HIPPOCAMPAL ATROPHY ","","HIPPOCAMPAL ATROPHY ","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","HIPPOCAMPUS SCLEROSIS, LEFT","","HIPPOCAMPUS SCLEROSIS, LEFT","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","HIPPOCAMPUS SCLEROSIS, RIGHT","","HIPPOCAMPUS SCLEROSIS, RIGHT","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","LATERAL VENTRICLE","","LATERAL VENTRICLE","NUMBER","2","0",NULL,NULL
"PATH_RESULTS","LAY RESEARCH SUMMARY ","","PATHOLOGIST EVALUATION","CHAR","200",NULL,NULL,NULL
"PATH_RESULTS","LOCUS CERULEUS DEPIGMENTATION","","LOCUS CERULEUS DEPIGMENTATION","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","MVL CEREBRAL CORTEX","","MVL CEREBRAL CORTEX","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","MVL DEEP GRAY","","MVL DEEP GRAY","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","NIA-AA A SCORE","","NIA-AA A SCORE","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","NIA-AA B SCORE","","NIA-AA B SCORE","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","NIA-AA C SCORE","","NIA-AA C SCORE","NUMBER","1","0",NULL,NULL
"PATH_RESULTS","OTHER GROSS LESIONS","","OTHER GROSS LESIONS","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","PATNO","","PATIENT NUMBER","NUMBER","6","0",NULL,NULL
"PATH_RESULTS","POST MORTEM INTERVAL","","POST MORTEM INTERVAL","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","PREPARATION","","PREPARATION","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","SUBSTANTIA NIGRA DEPIGMENTATION","","SUBSTANTIA NIGRA DEPIGMENTATION","CHAR","1",NULL,NULL,NULL
"PATH_RESULTS","TDP-43","","TDP-43","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","",NULL,"Participant Status",NULL,NULL,NULL,NULL,NULL
"PATIENT_STATUS","AV133STDY",NULL,"Participant in PPMI Clinical Early Imaging Sub-Study","NUMBER","1",NULL,"False","False"
"PATIENT_STATUS","COHORT",NULL,"Enrollment Cohort","NUMBER","12","0","True","False"
"PATIENT_STATUS","COHORT_DEFINITION",NULL,"Decoded Value for COHORT","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","COMMENTS",NULL,"Comments","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","CONCOHORT",NULL,"Cohort per Consensus Committee","NUMBER","2","0",NULL,NULL
"PATIENT_STATUS","CONCOHORT_DEFINITION",NULL,"Decoded Value for CONCOHORT","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","CONDATE",NULL,"Date of Consensus Commmitte review","DATE",NULL,NULL,NULL,NULL
"PATIENT_STATUS","CONGBA",NULL,"GBA Mutation per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","CONHPSM",NULL,"Hyposmia / Generalized Risk per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","CONLRRK2",NULL,"LRRK2 Mutation per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","CONRBD",NULL,"RBD per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","CONSNCA",NULL,"SNCA Mutation per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","DIAG1",NULL,"First phenoconversion diagnosis ","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","DIAG1VIS",NULL,"First phenoconversion diagnosis visit","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","DIAG2",NULL,"Second phenoconversion diagnosis ","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","DIAG2VIS",NULL,"Second phenoconversion diagnosis visit","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","DIAG3",NULL,"Third phenoconversion diagnosis ","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","DIAG3VIS",NULL,"Third phenoconversion diagnosis visit","TEXT",NULL,NULL,NULL,NULL
"PATIENT_STATUS","ENRLGBA",NULL,"GBA Mutation at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLHPSM",NULL,"Hyposmia / Generalized Risk at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLLRRK2",NULL,"LRRK2 Mutation at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLPINK1",NULL,"Pink1 Mutation at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLPRKN",NULL,"Parkin Mutation at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLRBD",NULL,"RBD at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLSNCA",NULL,"SNCA Mutation at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENRLSRDC",NULL,"Sporadic PD at Enrollment","NUMBER","1",NULL,"True","False"
"PATIENT_STATUS","ENROLL_AGE",NULL,"Age at Enrollment","NUMBER","3","1",NULL,NULL
"PATIENT_STATUS","ENROLL_DATE",NULL,"Enrollment Date","DATE",NULL,NULL,"False","False"
"PATIENT_STATUS","ENROLL_STATUS",NULL,"Enrollment Status","CHAR",NULL,NULL,"False","False"
"PATIENT_STATUS","INEXPAGE",NULL,"PPMI Clinical Inclusion/Criteria","CHAR","9",NULL,"False","False"
"PATIENT_STATUS","PATNO",NULL,"Participant ID","NUMBER","18","0","True","True"
"PATIENT_STATUS","PHENOCNV",NULL,"Phenoconversion status per Consensus Committee","NUMBER","1","0",NULL,NULL
"PATIENT_STATUS","QUERY",NULL,"Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"PATIENT_STATUS","REC_ID",NULL,"Record ID","CHAR","36",NULL,"True","True"
"PATIENT_STATUS","STATUS_DATE",NULL,"Date Enrollment Status Occurred","DATE",NULL,NULL,"False","False"
"PDDXHIST","","PDDXHIST","PD Diagnosis History",NULL,NULL,NULL,NULL,NULL
"PDDXHIST","CNO","PDDXHIST","Site Number","NUMBER","12","0","True","False"
"PDDXHIST","DOMSIDE","PDDXHIST","Side predominantly affected at onset","NUMBER","12","0","False","False"
"PDDXHIST","DXBRADY","PDDXHIST","Bradykinesia present at diagnosis?","NUMBER","12","0","False","False"
"PDDXHIST","DXOTHCM","PDDXHIST","Other symptoms comment","CHAR",NULL,NULL,"False","False"
"PDDXHIST","DXOTHSX","PDDXHIST","Other symptom present at diagnosis?","NUMBER","1",NULL,"False","False"
"PDDXHIST","DXPOSINS","PDDXHIST","Postural instability present at dx?","NUMBER","12","0","False","False"
"PDDXHIST","DXRIGID","PDDXHIST","Rigidity present at diagnosis?","NUMBER","12","0","False","False"
"PDDXHIST","DXTREMOR","PDDXHIST","Resting Tremor present at diagnosis?","NUMBER","12","0","False","False"
"PDDXHIST","EVENT_ID","PDDXHIST","Visit ID","CHAR","3",NULL,"True","False"
"PDDXHIST","INFODT","PDDXHIST","Assessment Date","DATE",NULL,NULL,"True","False"
"PDDXHIST","LAST_UPDATE","PDDXHIST","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"PDDXHIST","ORIG_ENTRY","PDDXHIST","Date of original data entry","DATE",NULL,NULL,"True","False"
"PDDXHIST","PAG_NAME","PDDXHIST","Page Name","CHAR","12",NULL,"True","False"
"PDDXHIST","PATNO","PDDXHIST","Participant ID","NUMBER","18","0","True","False"
"PDDXHIST","PDDXDT","PDDXHIST","Date of Parkinson's disease diagnosis","DATE",NULL,NULL,"False","False"
"PDDXHIST","QUERY","PDDXHIST","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"PDDXHIST","REC_ID","PDDXHIST","Record ID","CHAR","36",NULL,"True","True"
"PDDXHIST","SXDT","PDDXHIST","Date of Symptom","DATE",NULL,NULL,"False","False"
"PENEURO","","PENEURO","Neurological Exam",NULL,NULL,NULL,NULL,NULL
"PENEURO","CNCM","PENEURO","CN II-XII comment","CHAR",NULL,NULL,"False","False"
"PENEURO","CNO","PENEURO","Site Number","NUMBER","12","0","True","False"
"PENEURO","CNRSP","PENEURO","CN II-XII assessment","NUMBER","12","0","False","False"
"PENEURO","CORDCM","PENEURO","Coordination comment","CHAR",NULL,NULL,"False","False"
"PENEURO","CORDRSP","PENEURO","Coordination assessment","NUMBER","12","0","False","False"
"PENEURO","EVENT_ID","PENEURO","Visit ID","CHAR","3",NULL,"True","False"
"PENEURO","GAITCM","PENEURO","Gait comment","CHAR",NULL,NULL,"False","False"
"PENEURO","GAITRSP","PENEURO","Gait assessment","NUMBER","12","0","False","False"
"PENEURO","INFODT","PENEURO","Assessment Date","DATE",NULL,NULL,"True","False"
"PENEURO","LAST_UPDATE","PENEURO","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"PENEURO","MNTLCM","PENEURO","Mental Status comment","CHAR",NULL,NULL,"False","False"
"PENEURO","MNTLRSP","PENEURO","Mental Status assessment","NUMBER","12","0","False","False"
"PENEURO","MTRCM","PENEURO","Motor Exam comment","CHAR",NULL,NULL,"False","False"
"PENEURO","MTRRSP","PENEURO","Motor Exam assessment","NUMBER","12","0","False","False"
"PENEURO","ORIG_ENTRY","PENEURO","Date of original data entry","DATE",NULL,NULL,"True","False"
"PENEURO","PAG_NAME","PENEURO","Page Name","CHAR","12",NULL,"True","False"
"PENEURO","PATNO","PENEURO","Participant ID","NUMBER","18","0","True","False"
"PENEURO","PLRLRSP",NULL,"Plantar - left","CHAR","1",NULL,NULL,NULL
"PENEURO","PLRRRSP",NULL,"Plantar - right","CHAR","1",NULL,NULL,NULL
"PENEURO","QUERY","PENEURO","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"PENEURO","REC_ID","PENEURO","Record ID","CHAR","36",NULL,"True","True"
"PENEURO","RFLXCM","PENEURO","Reflexes comment","CHAR",NULL,NULL,"False","False"
"PENEURO","RFLXRSP","PENEURO","Reflexes assessment","NUMBER","12","0","False","False"
"PENEURO","SENCM","PENEURO","Sensory Exam comment","CHAR",NULL,NULL,"False","False"
"PENEURO","SENRSP","PENEURO","Sensory Exam assessment","NUMBER","12","0","False","False"
"PET_AV133_ACQUISITION","","","AV-133 PET Metadata",NULL,NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_BATCH_NUMBER","","Radiopharmaceutical Batch Number","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_EMISS_SCAN_START_TIME","","Emission Scan Start Time","CHAR","5",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_EXPIRATION_DATE","","F-18-AV-133 Dose Expiration Date","DATE","8",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_EXPIRATION_TIME","","F-18-AV-133 Dose Expiration Time","CHAR","5",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_IMAGE_ACCEPTABLE","","Are the Images Acceptable for Submission to the Image Database?","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_INJECTION_SITE","","Injection Site","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_INJECTION_TIME","","Time of Injection","CHAR","5",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_INJECTION_VOLUME","","Volume of Injection","NUMBER","4","2",NULL,NULL
"PET_AV133_ACQUISITION","AV133_INJECTION_VOLUME_UNIT","","Volume of Injection Unit of Measurement","CHAR","2",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_LIGAND","","Ligand","CHAR","10",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_PASS_QC","","Did the F-18-AV-133 Dose Pass QC?","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_SCANNER","","Scanner Manufacturer and Model","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_SCAN_DATE","","Date of Scan Acquisition ","DATE","8",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_SCAN_QUALITY_RATING","","Image Quality Rating as determined by Image Quality Control","CHAR","1",NULL,NULL,NULL
"PET_AV133_ACQUISITION","AV133_TOTAL_DOSE_CALC","","Decay Corrected Total Dose Calculation in MBQ","NUMBER",NULL,"3",NULL,NULL
"PET_AV133_ACQUISITION","AV133_WEIGHT","","Weight","NUMBER",NULL,"2",NULL,NULL
"PET_AV133_ACQUISITION","AV133_WEIGHT_UNIT","","Weight Unit of Measurement","CHAR","2",NULL,NULL,NULL
"PET_AV133_ACQUISITION","EVENT_ID","","Visit Identifier","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","PATNO","","Subject Number/Participant ID (4  5 or 6 digits)","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_ACQUISITION","PROTOCOL","","Protocol Identifier","CHAR","3",NULL,NULL,NULL
"PET_AV133_SBR","","","AV-133 PET Analysis",NULL,NULL,NULL,NULL,NULL
"PET_AV133_SBR","AV133_ANALYZED","","Was the scan able to be analyzed?","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_SBR","AV133_LCAUD_S","","Striatal Binding Ratio of the Left Caudate Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_LPUTANT_S","","Striatal Binding Ratio of the Left Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_LPUTPOST_S","","Striatal Binding Ratio of the Left Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_NOT_ANALYZED_REASON","","If scan analyzed is No  the reason the scan was unable to be analyzed","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_SBR","AV133_OTHER_SPECIFY","","If reason scan not analyzed is â€˜OTHERâ€™  the other specify reason the scan was not analyzed","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_SBR","AV133_RCAUD_S","","Striatal Binding Ratio of the Right Caudate Small brain region of interest  referenced to the Occipital Lobe ","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_RPUTANT_S","","Striatal Binding Ratio of the Right Caudate Small brain region of interest  referenced to the Occipital Lobe ","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_RPUTPOST_S","","Striatal Binding Ratio of the Right Putamen Small brain region of interest  referenced to the Occipital Lobe","NUMBER","4","2",NULL,NULL
"PET_AV133_SBR","AV133_SCAN_DATE","","Scan Acquisition Date","DATE","8",NULL,NULL,NULL
"PET_AV133_SBR","EVENT_ID","","Visit Identifier","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_SBR","PATNO","","Subject Number/Participant ID (4  5 or 6 digits)","CHAR",NULL,NULL,NULL,NULL
"PET_AV133_SBR","PROTOCOL","","Protocol Identifier","CHAR","3",NULL,NULL,NULL
"PQUEST","","PQUEST","Participant Motor Function Questionnaire",NULL,NULL,NULL,NULL,NULL
"PQUEST","ARMLGSHK","PQUEST","Do your arms or legs shake","NUMBER","12","0","False","False"
"PQUEST","CMPLBY2","PQUEST","Completed by","NUMBER","12","0","False","False"
"PQUEST","CNO","PQUEST","Site Number","NUMBER","12","0","True","False"
"PQUEST","EVENT_ID","PQUEST","Visit ID","CHAR","3",NULL,"True","False"
"PQUEST","FTSTUCK","PQUEST","Feet ever seem to get stuck to the floor","NUMBER","12","0","False","False"
"PQUEST","INFODT","PQUEST","Assessment Date","DATE",NULL,NULL,"True","False"
"PQUEST","LAST_UPDATE","PQUEST","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"PQUEST","LSSXPRSS","PQUEST","Face seems less expressive","NUMBER","12","0","False","False"
"PQUEST","MVSLOW","PQUEST","Move more slowly than others your age","NUMBER","12","0","False","False"
"PQUEST","ORIG_ENTRY","PQUEST","Date of original data entry","DATE",NULL,NULL,"True","False"
"PQUEST","PAG_NAME","PQUEST","Page Name","CHAR","12",NULL,"True","False"
"PQUEST","PATNO","PQUEST","Participant ID","NUMBER","18","0","True","False"
"PQUEST","POORBAL","PQUEST","Is your balance poor","NUMBER","12","0","False","False"
"PQUEST","QUERY","PQUEST","Any open/pending queries on this record","NUMBER","1",NULL,"False","False"
"PQUEST","REC_ID","PQUEST","Record ID","CHAR","36",NULL,"True","True"
"PQUEST","SHUFFLE","PQUEST","Do you shuffle your feet/take tiny steps","NUMBER","12","0","False","False"
"PQUEST","TOLDPD","PQUEST","Been told you have Parkinson's disease","NUMBER","12","0","False","False"
"PQUEST","TRBBUTTN","PQUEST","Do you have trouble buttoning buttons","NUMBER","12","0","False","False"
"PQUEST","TRBUPCHR","PQUEST","Trouble rising from a chair","NUMBER","12","0","False","False"
"PQUEST","VOICSFTR","PQUEST","Voice softer than it once was","NUMBER","12","0","False","False"
"PQUEST","WRTSMLR","PQUEST","Handwriting smaller than it once was","NUMBER","12","0","False","False"
"PREGNANC","","PREGNANC","Pregnancy Test",NULL,NULL,NULL,NULL,NULL
"PREGNANC","CNO","PREGNANC","Site Number","NUMBER","12","0","True","False"
"PREGNANC","CRLACTAT",NULL,"Currently lactating","CHAR","1",NULL,NULL,NULL
"PREGNANC","EVENT_ID","PREGNANC","Visit ID","CHAR","3",NULL,"True","False"
"PREGNANC","INFODT","PREGNANC","Assessment Date","DATE",NULL,NULL,"True","False"
"PREGNANC","LAST_UPDATE","PREGNANC","Date of most recent update to record","DATE",NULL,NULL,"True","False"
"PREGNANC","ORIG_ENTRY","PREGNANC","Date of original data entry","DATE",NULL,NULL,"True","False"
"PREGNANC","PAG_NAME","PREGNANC","Page Name","CHAR","12",NULL,"True","False"
"PREGNANC","PATNO","PREGNANC","Participant ID","NUMBER","18","0","True","False"
